tract_geoid,year,purch_n,purch_v,purch_hisp_n,purch_hisp_v,purch_hisp_inc,purch_hisp_incn,purch_nonhisp_n,purch_nonhisp_v,purch_nonhisp_inc,purch_nonhisp_incn
72071410703,2016,9,1087000,9,1087000,394,9,0,0,0,0
72071410703,2017,6,841000,6,841000,266,6,0,0,0,0
72071410703,2018,9,1035000,9,1035000,415,9,0,0,0,0
72071410703,2019,12,1620000,12,1620000,506,12,0,0,0,0
72071410703,2020,10,1370000,9,1155000,426,9,0,0,0,0
72071410703,2021,15,2515000,15,2515000,832,15,0,0,0,0
72071410703,2022,5,1015000,4,810000,279,4,1,205000,39,1
72071410703,2023,7,1435000,7,1435000,500,7,0,0,0,0
72071410703,2024,8,1770000,8,1770000,711,8,0,0,0,0
72071410704,2022,2,570000,2,570000,182,2,0,0,0,0
72071410704,2023,4,480000,4,480000,233,4,0,0,0,0
72071410704,2024,1,105000,1,105000,36,1,0,0,0,0
72073956200,2012,6,621000,6,621000,387,5,0,0,0,0
72073956200,2013,5,422000,5,422000,245,5,0,0,0,0
72073956200,2014,7,571000,7,571000,192,7,0,0,0,0
72073956200,2015,7,789000,7,789000,252,7,0,0,0,0
72073956200,2016,4,415000,4,415000,203,4,0,0,0,0
72073956200,2017,7,634000,6,589000,222,6,0,0,0,0
72073956200,2018,5,565000,5,565000,152,5,0,0,0,0
72073956200,2019,5,545000,5,545000,197,5,0,0,0,0
72073956200,2020,8,790000,8,790000,266,8,0,0,0,0
72073956200,2021,9,1195000,8,1070000,328,8,0,0,0,0
72073956200,2022,3,265000,3,265000,97,3,0,0,0,0
72073956200,2023,5,495000,5,495000,266,5,0,0,0,0
72073956200,2024,3,425000,3,425000,263,3,0,0,0,0
72073956304,2012,7,649000,7,649000,215,7,0,0,0,0
72073956304,2013,5,541000,5,541000,190,5,0,0,0,0
72073956304,2014,7,744000,7,744000,307,7,0,0,0,0
72073956304,2015,6,537000,6,537000,185,6,0,0,0,0
72073956304,2016,4,372000,4,372000,111,4,0,0,0,0
72073956304,2017,4,529000,4,529000,179,4,0,0,0,0
72073956304,2018,3,225000,3,225000,102,3,0,0,0,0
72073956304,2019,2,180000,2,180000,70,2,0,0,0,0
72073956304,2021,5,585000,5,585000,262,5,0,0,0,0
72073956304,2022,4,380000,4,380000,157,4,0,0,0,0
72073956304,2023,2,160000,2,160000,71,2,0,0,0,0
72073956304,2024,2,150000,2,150000,48,2,0,0,0,0
72073956305,2012,1,86000,1,86000,19,1,0,0,0,0
72073956305,2013,1,88000,1,88000,33,1,0,0,0,0
72073956305,2014,1,110000,1,110000,33,1,0,0,0,0
72073956305,2015,2,196000,2,196000,54,2,0,0,0,0
72073956305,2016,4,367000,4,367000,156,4,0,0,0,0
72073956305,2017,2,184000,2,184000,53,2,0,0,0,0
72073956305,2019,1,95000,1,95000,23,1,0,0,0,0
72073956305,2020,1,125000,1,125000,55,1,0,0,0,0
72073956305,2021,2,160000,2,160000,55,2,0,0,0,0
72073956305,2022,10,1020000,10,1020000,392,10,0,0,0,0
72073956305,2023,3,275000,3,275000,91,3,0,0,0,0
72073956305,2024,5,545000,5,545000,269,5,0,0,0,0
72075710102,2012,13,1724000,13,1724000,576,13,0,0,0,0
72075710102,2013,11,1347000,11,1347000,470,11,0,0,0,0
72075710102,2014,9,1184000,9,1184000,408,9,0,0,0,0
72075710102,2015,10,1285000,10,1285000,404,9,0,0,0,0
72075710102,2016,15,2133000,15,2133000,643,15,0,0,0,0
72075710102,2017,10,1264000,10,1264000,356,10,0,0,0,0
72075710102,2018,20,2480000,18,2250000,874,18,0,0,0,0
72075710102,2019,22,2860000,22,2860000,1099,22,0,0,0,0
72075710102,2020,4,570000,4,570000,176,4,0,0,0,0
72075710102,2021,24,3030000,24,3030000,980,24,0,0,0,0
72075710102,2022,8,850000,8,850000,402,8,0,0,0,0
72075710102,2023,12,1600000,12,1600000,616,12,0,0,0,0
72075710102,2024,21,3285000,21,3285000,1332,21,0,0,0,0
72075710200,2012,10,1151000,10,1151000,374,10,0,0,0,0
72075710200,2013,3,253000,3,253000,139,3,0,0,0,0
72075710200,2014,4,442000,4,442000,256,4,0,0,0,0
72075710200,2016,3,274000,3,274000,97,3,0,0,0,0
72075710200,2017,1,123000,1,123000,29,1,0,0,0,0
72075710200,2018,2,110000,2,110000,47,2,0,0,0,0
72075710200,2020,1,75000,1,75000,31,1,0,0,0,0
72075710200,2021,4,430000,4,430000,141,4,0,0,0,0
72075710200,2022,4,380000,4,380000,114,4,0,0,0,0
72075710200,2023,2,190000,2,190000,70,2,0,0,0,0
72075710301,2012,53,7207000,52,7043000,2479,52,1,164000,107,1
72075710301,2013,53,6411000,53,6411000,2014,53,0,0,0,0
72075710301,2014,35,4388000,34,4270000,1600,34,1,118000,62,1
72075710301,2015,23,3611000,23,3611000,1408,23,0,0,0,0
72075710301,2016,15,1902000,15,1902000,569,15,0,0,0,0
72075710301,2017,12,1607000,12,1607000,515,11,0,0,0,0
72075710301,2018,13,1775000,13,1775000,695,13,0,0,0,0
72075710301,2019,22,3650000,22,3650000,1237,22,0,0,0,0
72075710301,2020,15,2445000,15,2445000,826,15,0,0,0,0
72075710301,2021,31,4785000,30,4640000,1582,30,0,0,0,0
72075710301,2022,18,2520000,18,2520000,1087,17,0,0,0,0
72075710301,2023,11,2445000,11,2445000,859,11,0,0,0,0
72075710301,2024,7,975000,7,975000,377,7,0,0,0,0
72075710302,2012,16,2277000,16,2277000,677,16,0,0,0,0
72075710302,2013,12,1351000,12,1351000,402,12,0,0,0,0
72075710302,2014,20,2163000,20,2163000,767,20,0,0,0,0
72075710302,2015,10,1184000,10,1184000,412,10,0,0,0,0
72075710302,2016,12,1427000,12,1427000,418,11,0,0,0,0
72075710302,2017,9,937000,9,937000,323,9,0,0,0,0
72075710302,2018,12,1080000,12,1080000,463,12,0,0,0,0
72075710302,2019,14,1550000,14,1550000,606,14,0,0,0,0
72075710302,2020,12,2000000,12,2000000,793,11,0,0,0,0
72075710302,2021,22,2890000,22,2890000,1200,22,0,0,0,0
72075710302,2022,8,780000,8,780000,487,8,0,0,0,0
72075710302,2023,28,3370000,28,3370000,1363,28,0,0,0,0
72075710302,2024,15,2365000,15,2365000,856,15,0,0,0,0
72075710400,2012,20,2641000,20,2641000,879,20,0,0,0,0
72075710400,2013,26,3121000,26,3121000,1175,26,0,0,0,0
72075710400,2014,11,1399000,10,1174000,385,10,1,225000,171,1
72075710400,2015,7,672000,7,672000,228,7,0,0,0,0
72075710400,2016,5,614000,5,614000,235,5,0,0,0,0
72075710400,2017,32,3901000,32,3901000,1409,32,0,0,0,0
72075710400,2018,2,230000,2,230000,86,2,0,0,0,0
72075710400,2019,4,420000,4,420000,186,4,0,0,0,0
72075710400,2020,2,230000,2,230000,63,2,0,0,0,0
72075710400,2021,12,1490000,12,1490000,665,12,0,0,0,0
72075710400,2022,1,115000,1,115000,115,1,0,0,0,0
72075710400,2023,4,430000,4,430000,171,4,0,0,0,0
72075710400,2024,2,120000,2,120000,62,2,0,0,0,0
72075710500,2012,64,7445000,64,7445000,2244,64,0,0,0,0
72075710500,2013,29,3396000,29,3396000,1090,29,0,0,0,0
72075710500,2014,72,8725000,72,8725000,2605,72,0,0,0,0
72075710500,2015,3,340000,3,340000,104,3,0,0,0,0
72075710500,2016,2,372000,2,372000,126,2,0,0,0,0
72075710500,2017,5,522000,5,522000,179,5,0,0,0,0
72075710500,2018,7,625000,7,625000,288,7,0,0,0,0
72075710500,2019,13,1625000,13,1625000,575,13,0,0,0,0
72075710500,2020,6,610000,6,610000,250,6,0,0,0,0
72075710500,2021,10,1210000,10,1210000,431,10,0,0,0,0
72075710500,2022,3,215000,3,215000,66,3,0,0,0,0
72075710500,2023,4,570000,4,570000,243,4,0,0,0,0
72075710500,2024,2,130000,2,130000,68,2,0,0,0,0
72075710600,2013,3,270000,3,270000,87,3,0,0,0,0
72075710600,2014,5,582000,5,582000,193,5,0,0,0,0
72075710600,2015,2,254000,2,254000,63,2,0,0,0,0
72075710600,2016,1,111000,1,111000,59,1,0,0,0,0
72075710600,2017,6,765000,6,765000,319,6,0,0,0,0
72075710600,2018,8,820000,8,820000,329,8,0,0,0,0
72075710600,2019,4,320000,4,320000,126,4,0,0,0,0
72075710600,2020,2,160000,2,160000,73,2,0,0,0,0
72075710600,2021,8,810000,8,810000,272,8,0,0,0,0
72075710600,2022,14,1700000,14,1700000,658,14,0,0,0,0
72075710600,2023,11,1235000,11,1235000,467,11,0,0,0,0
72075710600,2024,7,775000,7,775000,393,7,0,0,0,0
72075710700,2012,2,221000,2,221000,82,2,0,0,0,0
72075710700,2014,1,73000,1,73000,31,1,0,0,0,0
72075710700,2015,1,81000,1,81000,48,1,0,0,0,0
72075710700,2019,1,155000,1,155000,56,1,0,0,0,0
72075710700,2020,1,125000,1,125000,30,1,0,0,0,0
72075710700,2022,1,65000,1,65000,14,1,0,0,0,0
72075710700,2023,1,105000,1,105000,55,1,0,0,0,0
72075710700,2024,1,175000,1,175000,77,1,0,0,0,0
72075710800,2012,11,1284000,11,1284000,451,11,0,0,0,0
72075710800,2013,7,667000,7,667000,230,7,0,0,0,0
72075710800,2014,5,569000,5,569000,341,5,0,0,0,0
72075710800,2015,13,1584000,13,1584000,513,13,0,0,0,0
72075710800,2016,6,491000,6,491000,175,6,0,0,0,0
